code,component,property,time_aspect,system,scale_type,method_type,long_common_name,short_name
94581-6,Herpes simplex virus 1 DNA,PrThr,Pt,XXX,Ord,Non-probe.amp.tar,HSV 1 PCR,HSV 1 PCR
94582-4,Herpes simplex virus 2 DNA,PrThr,Pt,XXX,Ord,Non-probe.amp.tar,HSV 2 PCR,HSV 2 PCR
39111-0,Body site,Anat,Pt,^Patient,Nom,,Specimen Source,Specimen Source
57733-8,Beta-trace protein,MCnc,Pt,Body fld,Qn,,"Beta-Trace Protein, BF","Beta-Trace Protein, BF"
33643-8,Limulus amebocyte lysate test,ACnc,Pt,Flu.nonbiological,Qn,,Limulus Lysate,Limulus Lysate
56718-0,Islet cell 512 Ab,ACnc,Pt,Ser,Qn,IA,IA-2 Antibody,IA-2 Antibody
787-2,Observation,EntMeanVol,Pt,RBC,Qn,Automated count,MCV,MCV
31209-0,Islet cell 512 Ab,ACnc,Pt,Ser,Qn,,IA-2 Autoantibodies,IA-2 Autoantibodies
8251-1,Service comment,Imp,Pt,XXX,Nom,,Type 1 Diabetes Interpretation,Type 1 Diabetes Interpretation
8072-1,Insulin Ab,ACnc,Pt,Ser,Qn,,Insulin Antibodies,Insulin Antibodies
56540-8,Glutamate decarboxylase 65 Ab,ACnc,Pt,Ser,Qn,IA,Anti GAD 65 Antibodies,Anti GAD 65 Antibodies
3886-9,Oxazepam,MCnc,Pt,Ser/Plas,Qn,,Oxazepam,Oxazepam
2991-8,Testosterone.free,MCnc,Pt,Ser/Plas,Qn,,"Testosterone, Free","Testosterone, Free"
2986-8,Testosterone,MCnc,Pt,Ser/Plas,Qn,,"Testosterone, Total, MS","Testosterone, Total, MS"
2990-0,Testosterone.free+weakly bound,MCnc,Pt,Ser/Plas,Qn,,"Testosterone, Bioavailable","Testosterone, Bioavailable"
1751-7,Albumin,MCnc,Pt,Ser/Plas,Qn,,Albumin,Albumin
13967-5,Sex hormone binding globulin,SCnc,Pt,Ser/Plas,Qn,,SHBG,SHBG
11579-0,Thyrotropin,ACnc,Pt,Ser/Plas,Qn,Detection limit <= 0.05 mIU/L,"TSH, Sensitive, S","TSH, Sensitive, S"
40842-7,Galactose 1 phosphate,MCnc,Pt,Bld.dot,Qn,,"Galactose-1-Phosphate, BS","Galactose-1-Phosphate, BS"
104665-5,DPYD Activity Score,Score,Pt,Bld/Tiss,SemiQn,,DPYD Total Activity Score,DPYD Total Activity Score
10343-2,Temazepam,MCnc,Pt,Ser/Plas,Qn,,Temazepam,Temazepam
55912-0,Arylsulfatase,CCnc,Pt,Bld.dot,Qn,,Arylsulfatase A,Arylsulfatase A
85512-2,Hepatitis D virus RNA,ACnc,Pt,Ser/Plas,Qn,Probe.amp.tar,"HDV RNA Detect / Quant, S","HDV RNA Detect / Quant, S"
87561-7,Ehrlichia muris eauclairensis groEL gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,Ehrlichia muris eauclairensis,Ehrlichia muris eauclairensis
99073-9,Kelch-like protein 11 Ab.IgG,PrThr,Pt,CSF,Ord,CBA IFA,"KLHL11-IgG CBA, CSF","KLHL11-IgG CBA, CSF"
99072-1,Kelch-like protein 11 Ab.IgG,PrThr,Pt,Ser,Ord,CBA IFA,"KLHL11-IgG CBA, S","KLHL11-IgG CBA, S"
18262-6,Cholesterol.in LDL,MCnc,Pt,Ser/Plas,Qn,Direct assay,"LDL Cholesterol, Direct","LDL Cholesterol, Direct"
1690-7,5'-Nucleotidase,CCnc,Pt,Ser/Plas,Qn,,"5'-Nucleotidase, S","5'-Nucleotidase, S"
16236-2,Butabarbital,MCnc,Pt,Urine,Qn,Confirm,"Butabarbital, S","Butabarbital, S"
2053-7,Carotene,MCnc,Pt,Ser/Plas,Qn,,"Carotene, Beta","Carotene, Beta"
106727-1,Adenovirus DNA,ACnc,Pt,Ser/Plas,Qn,Probe.amp.tar,"Adenovirus DNA Detect/Quant, P","Adenovirus DNA Detect/Quant, P"
60252-4,MGMT gene methylation,Arb,Pt,Tiss,Ord,Molgen,Result,Result
79177-2,Clostridioides difficile glutamate dehydrogenase & toxins A+B,PrThr,Pt,Stool,Ord,IA.rapid,"C. difficile Toxin Antigen, Feces","C. difficile Toxin Antigen, Feces"
71693-6,Platelets.reticulated/Platelets,NFr,Pt,Bld,Qn,Automated count,Immature Platelet Fraction,Immature Platelet Fraction
44780-5,Organ donor ID number,ID,Pt,^Donor,Nar,,Donor 1 ID,Donor 1 ID
69965-2,Clinical cytogeneticist review,Imp,Pt,XXX,Nar,,Interpretation,Interpretation
22244-8,Cytomegalovirus Ab.IgG,PrThr,Pt,Ser/Plas,Ord,,"CMV Ab, IgG, S","CMV Ab, IgG, S"
30325-5,Cytomegalovirus Ab.IgM,PrThr,Pt,Ser/Plas,Ord,,"CMV Ab, IgM, S","CMV Ab, IgM, S"
5228-2,Immune complex,ACnc,Pt,Ser/Plas,Qn,,"CIC, C3 fragments","CIC, C3 fragments"
27831-7,Immune complex,ACnc,Pt,Ser/Plas,Qn,C1q binding assay,"CIC, C1q Binding","CIC, C1q Binding"
8039-0,Toxoplasma gondii Ab.IgG,ACnc,Pt,Ser,Qn,,Toxoplasma IgG Value,Toxoplasma IgG Value
40677-7,Toxoplasma gondii Ab.IgG,PrThr,Pt,Ser,Ord,IA,"Toxoplasma Ab, IgG, S","Toxoplasma Ab, IgG, S"
40678-5,Toxoplasma gondii Ab.IgM,PrThr,Ser/Plas,Ord,IA,,"Toxoplasma Ab, IgM, S","Toxoplasma Ab, IgM, S"
48008-7,Allele name,ID,Pt,Bld/Tiss,Nom,Molgen,Other Identified Alleles,Other Identified Alleles
105127-5,Offspring or Inheritance risk,Likelihood,Pt,^Newborn,Nar,Molgen,Offspring Risk,Offspring Risk
75051-3,Xylose/Creatinine,SRto,Pt,Urine,Qn,,Xylose,Xylose
34309-5,Fructose/Creatinine,SRto,Pt,Urine,Qn,,Fructose,Fructose
25102-5,Galactose/Creatinine,SRto,Pt,Urine,Qn,,Galactose,Galactose
34312-9,Glucose/Creatinine,SRto,Pt,Urine,Qn,,Glucose,Glucose
76132-0,Sucrose/Creatinine,SRto,Pt,Urine,Qn,,Sucrose,Sucrose
74438-3,Lactose/Creatinine,SRto,Pt,Urine,Qn,,Lactose,Lactose
74895-4,Maltose/Creatinine,SRto,Pt,Urine,Qn,,Maltose,Maltose
48147-3,Oligosaccharides/Creatinine,SRto,Pt,Urine,Qn,,Raffinose,Raffinose
5809-9,Reducing substances,PrThr,Pt,Urine,Ord,,Reducing Substances,Reducing Substances
In Process,Other cells/Leukocytes,NFr,Pt,Body fld,Qn,Manual count,Other Cells,Other Cells
4544-3,Erythrocyte/Blood,VFr,Pt,Bld,Qn,Automated count,Hematocrit,Hematocrit
44798-7,Burkholderia sp,Prid,Pt,XXX,Nom,Organism specific culture,"Bacterial Culture, Cystic Fibrosis","Bacterial Culture, Cystic Fibrosis"
34962-1,Cells.CD3+TCR alpha beta+/Cells,NFr,Pt,Bld,Qn,,%alpha/beta-TCR DNT,%alpha/beta-TCR DNT
98979-8,Glomerular filtration rate,ArVRat,Pt,Ser/Plas/Bld,Qn,Creatinine-based formula (CKD-EPI 2021),Estimated GFR (eGFR),Estimated GFR (eGFR)
9816-0,Actinomyces sp,Prid,Pt,XXX,Nom,Organism specific culture,Actinomyces Culture,Actinomyces Culture
96416-3,Cells.CD3+CD14-CD45+DOCK8+/Cells.CD3+CD14-CD45+,NFr,Pt,Bld,Qn,Flow cytometry,%CD3+DOCK8+,%CD3+DOCK8+
96417-1,Cells.CD3-CD14-CD19+CD45+DOCK8+/Cells.CD3-CD14-CD19+CD45+,NFr,Pt,Bld,Qn,Flow cytometry,%CD19+DOCK8+,%CD19+DOCK8+
96418-9,Cells.CD3-CD14-CD45+CD56+DOCK8+/Cells.CD3-CD14-CD45+CD56+,NFr,Pt,Bld,Qn,Flow cytometry,%CD56+DOCK8+,%CD56+DOCK8+
96419-7,Cells.CD3-CD14+CD45+DOCK8+/Cells.CD3-CD14+CD45+,NFr,Pt,Bld,Qn,Flow cytometry,%CD14+DOCK8+,%CD14+DOCK8+
95575-7,17 Hydroxypregnanolone,Zscore,24H,Urine,Qn,,17a-OH-Pregnanolone Z-score,17a-OH-Pregnanolone Z-score
95204-4,Cells.CD8.PMA+ionomycin stimulated gamma interferon producing/cells.CD3+CD8+,NFr,Pt,Bld,Qn,Flow cytometry,IFN-gamma expression,IFN-gamma expression
95203-6,Cells.CD8.PMA+ionomycin stimulated CD107a+b expressing/cells.CD3+CD8+,NFr,Pt,Bld,Qn,Flow cytometry,CD107a/b expression,CD107a/b expression
94576-6,Mycobacterium tuberculosis complex species,Prid,Pt,Isolate,Nom,Probe.amp.tar,"M tuberculosis species ID, PCR","M tuberculosis species ID, PCR"
93361-4,Plasma cells.monotypic.S phase/cells,NFr,Pt,Bone mar,Qn,Flow cytometry,Monotypic Plasma Cells S-phase,Monotypic Plasma Cells S-phase
9335-1,Observation,Aper,Pt,Body fld,Nom,,Gross Appearance,Gross Appearance
90738-6,Erythrocytes.CD59 complete loss/Cells.235a,NFr,Pt,Bld,Qn,,PNH RBC-Complete Ag Loss,PNH RBC-Complete Ag Loss
90737-8,Cells.CD24-FLAER-/cells.CD15,NFr,Pt,Bld,Qn,,PNH Granulocytes,PNH Granulocytes
90736-0,Cells.CD14-FLAER-/cells.CD33,NFr,Pt,Bld,Qn,,PNH Monocytes,PNH Monocytes
89996-3,Pneumocystis jirovecii DNA,PrThr,Pt,Respiratory system specimen.lower,Ord,Non-probe.amp.tar,"Pneumocystis PCR, Result","Pneumocystis PCR, Result"
89431-1,Cells.CD25/Cells.CD4,NFr,Pt,Bld,Qn,,%Activated CD4 T cells (4+CD25+),%Activated CD4 T cells (4+CD25+)
89360-2,Cells.CD45RA/Cells.CD4,NFr,Pt,Bld,Qn,,%CD4+CD45RA+ naive T cells,%CD4+CD45RA+ naive T cells
89362-8,Cells.CD45RO/Cells.CD4,NFr,Pt,Bld,Qn,,%CD4+CD45RO+ memory T cells,%CD4+CD45RO+ memory T cells
89355-2,Cells.CD21-/Cells.CD19,NFr,Pt,Bld,Qn,,CD21- % of CD19+ B Cells,CD21- % of CD19+ B Cells
89356-0,Cells.CD21/Cells.CD19,NFr,Pt,Bld,Qn,,CD21+ % of CD19+ B Cells,CD21+ % of CD19+ B Cells
89358-6,Cells.CD27/Cells.CD19,NFr,Pt,Bld,Qn,,CD27+ % of CD19+ B Cells,CD27+ % of CD19+ B Cells
89352-9,Cells.CD27+IgD+IgM+/Cells.CD19,NFr,Pt,Bld,Qn,,CD27+ IgM+ IgD+ % of CD19+ B Cells,CD27+ IgM+ IgD+ % of CD19+ B Cells
89348-7,Cells.CD27+IgD-IgM+/Cells.CD19,NFr,Pt,Bld,Qn,,CD27+ IgM+ IgD- % of CD19+ B Cells,CD27+ IgM+ IgD- % of CD19+ B Cells
89350-3,Cells.CD27+IgD-IgM-/Cells.CD19,NFr,Pt,Bld,Qn,,CD27+ IgM- IgD- % of CD19+ B Cells,CD27+ IgM- IgD- % of CD19+ B Cells
89344-6,Cells.CD38+IgM-/Cells.CD19,NFr,Pt,Bld,Qn,,CD38+ IgM- % of CD19+ B Cells,CD38+ IgM- % of CD19+ B Cells
89346-1,Cells.IgM/Cells.CD19,NFr,Pt,Bld,Qn,,IgM+ % of CD19+ B Cells,IgM+ % of CD19+ B Cells
89332-1,Cells.CD28+HLA DR+/Cells.CD3+CD8+,NFr,Pt,Bld,Qn,,%CD8+HLA DR+CD28+ T cells,%CD8+HLA DR+CD28+ T cells
89341-2,Cells.CD38+IgM+/Cells.CD19,NFr,Pt,Bld,Qn,,CD38+ IgM+ % of CD19+ B Cells,CD38+ IgM+ % of CD19+ B Cells
89340-4,Cells.CD27+CD62L+/Cells.CD3+CD4+,NFr,Pt,Bld,Qn,,%CD4+CD62L+CD27+ naive T cells,%CD4+CD62L+CD27+ naive T cells
89339-6,Cells.CD27+CD62L+/Cells.CD3+CD8+,NFr,Pt,Bld,Qn,,%CD8+CD62L+CD27+naive T cells,%CD8+CD62L+CD27+naive T cells
89338-8,Cells.CD27+CD45RO+CD62L+CCR7+/Cells.CD3+CD4+,NFr,Pt,Bld,Qn,,%CD4+CD62L+CD27+CD45RO+ (Tcm),%CD4+CD62L+CD27+CD45RO+ (Tcm)
89337-0,Cells.CD27-CD45RO+CD62L-CCR7-/Cells.CD3+CD4+,NFr,Pt,Bld,Qn,,%CD4+CD62L-CD27-CD45RO+ (Tem),%CD4+CD62L-CD27-CD45RO+ (Tem)
89336-2,Cells.CD45RO/Cells.CD3+CD8+,NFr,Pt,Bld,Qn,,%CD8+CD45RO+ memory T cells,%CD8+CD45RO+ memory T cells
89335-4,Cells.CD27+CD45RO+CD62L+CCR7+/Cells.CD3+CD8+,NFr,Pt,Bld,Qn,,%CD8+CD62L+CD27+CD45RO+ (Tcm),%CD8+CD62L+CD27+CD45RO+ (Tcm)
89334-7,Cells.CD27-CD45RO+CD62L-CCR7-/Cells.CD3+CD8+,NFr,Pt,Bld,Qn,,%CD8+CD62L-CD27-CD45RO+ (Tem),%CD8+CD62L-CD27-CD45RO+ (Tem)
89333-9,Cells.CD28+HLA DR+/Cells.CD3+CD4+,NFr,Pt,Bld,Qn,,%CD4+HLA DR+CD28+ T cells,%CD4+HLA DR+CD28+ T cells
89320-6,Cells.CD25+CD45RO+CD127Low+/Cells.CD4,NFr,Pt,Bld,Qn,,% Natural Tregs,% Natural Tregs
89319-8,Cells.CD25+CD45RA+CD127Low+/Cells.CD4,NFr,Pt,Bld,Qn,,% N. Naive Tregs,% N. Naive Tregs
89318-0,Cells.CD25-CD127+/Cells.CD4,NFr,Pt,Bld,Qn,,% CD4+CD25-CD127+ (Tr1/Th3),% CD4+CD25-CD127+ (Tr1/Th3)
89311-5,Cells.CD3-CD45+/cells,NFr,Pt,Bld,Qn,,% Total CD45+CD3- cells,% Total CD45+CD3- cells
890-4,Blood group antibody,PrThr,Pt,Ser/Plas,Ord,Blood group antibody screen,"Antibody Screen, RBC","Antibody Screen, RBC"
888-8,Blood group antibodies,Prid,Pt,Ser/Plas,Nom,,"Antibody Identification, RBC","Antibody Identification, RBC"
88586-3,Shigella sp,Prid,Pt,Stool,Nom,Organism specific culture,"Shigella Culture, F","Shigella Culture, F"
88052-6,Cells.CD4-CD8-CD45R+TCR alpha beta+/cells.CD3,NFr,Pt,Bld,Qn,Flow cytometry,% TCR+DNT B220+,% TCR+DNT B220+
85330-9,Cells.Ki-67 nuclear Ag/cells,NFr,Pt,Breast cancer specimen,Qn,Immune stain,Interpretation,Interpretation
82744-4,Cells.CD8+CD45RA+/cells.CD8,NFr,Pt,Bld,Qn,,%CD8+CD45RA+ naive T cells,%CD8+CD45RA+ naive T cells
8133-1,Cells.CD56/cells,NFr,Pt,Bld,Qn,,% Cytokine-Producing NK (CD56++),% Cytokine-Producing NK (CD56++)
8124-0,Cells.CD3/cells,NFr,Pt,Bld,Qn,,% CD3 (T Cells),% CD3 (T Cells)
8119-0,Cells.CD20/cells,NFr,Pt,Bld,Qn,,%CD20 B-Cells,%CD20 B-Cells
8117-4,Cells.CD19/cells,NFr,Pt,Bld,Qn,,% CD19 (B Cells),% CD19 (B Cells)
8112-5,Cells.CD3-CD16+CD56+/cells,NFr,Pt,Bld,Qn,,% CD16+CD56 (NK cells),% CD16+CD56 (NK cells)
8101-8,Cells.CD3+CD8+/cells,NFr,Pt,Bld,Qn,,% CD8 (T Cells),% CD8 (T Cells)
30437-8,Monocytes+Macrophages/Leukocytes,NFr,Pt,Body fld,Qn,,Monocytes/Macrophages,Monocytes/Macrophages
29593-1,Cells.Ki-67 nuclear Ag/Cells,NFr,Pt,Tiss,Qn,Immune stain,Interpretation,Interpretation
28549-4,Yersinia sp,Prid,Pt,Stool,Nom,Organism specific culture,"Yersinia Culture, F","Yersinia Culture, F"
28543-7,Basophils/Leukocytes,NFr,Pt,Body fld,Qn,,Basophils,Basophils
2695-5,Observation,Osmol,Pt,Urine,Qn,,"Osmolality, U","Osmolality, U"
2694-8,Observation,Osmol,24H,Urine,Qn,,"Osmolality, 24 HR, U","Osmolality, 24 HR, U"
2692-2,Observation,Osmol,Pt,Ser/Plas,Qn,,"Osmolality, S","Osmolality, S"
26513-2,Neutrophils/Leukocytes,NFr,Pt,Body fld,Qn,,Neutrophils,Neutrophils
26452-3,Eosinophils/Leukocytes,NFr,Pt,Body fld,Qn,,Eosinophils,Eosinophils
20932-0,Parasite,Prid,Pt,XXX,Nom,Inspection,Parasite Identification,Parasite Identification
20785-2,Drugs,Prid,Pt,Ser/Plas,Nom,Screen,Drugs detected:,Drugs detected:
17849-1,Reticulocytes/Erythrocytes,NFr,Pt,Bld,Qn,Automated count,"Reticulocytes, B","Reticulocytes, B"
17135-5,Cells.CD3+CD56+/Cells,NFr,Pt,Bld,Qn,,% NKT cells (CD3+CD56+),% NKT cells (CD3+CD56+)
13332-2,Cells.CD4+CD25+/Cells,NFr,Pt,Bld,Qn,,% Activated CD4+ T cells (4+CD25+),% Activated CD4+ T cells (4+CD25+)
12286-1,Drugs,Prid,Pt,Urine,Nom,Screen,Drugs detected:,Drugs detected:
11031-2,Lymphocytes/Leukocytes,NFr,Pt,Body fld,Qn,,Lymphocytes,Lymphocytes
10857-1,Microsporidia,Prid,Pt,XXX,Nom,Microscopy.light,Microsporidia Stain,Microsporidia Stain
10715-1,Schistosoma sp,Prid,Pt,Urine sed,Nom,Microscopy.light,"Schistosoma Exam, U","Schistosoma Exam, U"
10662-5,Filaria,Prid,Pt,Bld,Nom,Concentration,"Filaria, B","Filaria, B"
10622-9,Spermatozoa.normal/Spermatozoa,NFr,Pt,Semen,Qn,,Strict Morph NL,Strict Morph NL
10604-7,Spermatozoa.abnormal tail/Spermatozoa,NFr,Pt,Semen,Qn,,Tail Defect,Tail Defect
10603-9,Spermatozoa.abnormal midpiece/Spermatozoa,NFr,Pt,Semen,Qn,,Midpiece Defect,Midpiece Defect
104698-6,N-acetyl-L-glutamate/Creatinine,SRto,Pt,Urine,Qn,,N-acetylglutamic acid,N-acetylglutamic acid
101570-0,Spermatozoa.normal chromatin/Spermatozoa,Nfr,Pt,Semen,Qn,,Supravital Stain,Supravital Stain
101148-5,Monocytes.CD14+CD16-/Monocytes,NFr,Pt,Bld,Qn,,MO1 (Classical Monocytes),MO1 (Classical Monocytes)
101130-3,Mast cells/Cells,NFr,Pt,Bone mar,Qn,Flow cytometry,% Mast Cells,% Mast Cells
101147-7,Monocytes/Leukocytes,NFr,Pt,Bld,Qn,Flow cytometry,% Monocytes of WBC,% Monocytes of WBC
8659-5,Birth control method,Type,Pt,^Patient,Nom,Reported,Hormone Therapy/Contraceptives,Hormone Therapy/Contraceptives
35265-8,Path report.addendum,Find,Pt,Specimen,Nar,,Addendum,Addendum
22634-0,Path report.gross observation,Find,Pt,Specimen,Nar,,Gross Description,Gross Description
22633-2,Path report.site of origin,Anat,Pt,Specimen,Nar,,Pap Test Source,Pap Test Source
22636-5,Path report.relevant Hx,Find,Pt,Specimen,Nar,,Clinical History,Clinical History
8678-5,Menstrual status,Find,Pt,^Patient,Nom,Reported,"Menstrual Status (LMP, PM, Pregnant)","Menstrual Status (LMP, PM, Pregnant)"
101462-0,Septin-5 Ab.IgG,PrThr,Pt,CSF,Ord,CBA IFA,"Septin-5 CBA, CSF","Septin-5 CBA, CSF"
101463-8,Septin-5 Ab.IgG,PrThr,Pt,Ser/Plas,Ord,CBA IFA,"Septin-5 CBA, S","Septin-5 CBA, S"
101467-9,Septin-7 Ab.IgG,PrThr,Pt,Ser/Plas,Ord,CBA IFA,"Septin-7 CBA, S","Septin-7 CBA, S"
101466-1,Septin-7 Ab.IgG,PrThr,Pt,CSF,Ord,CBA IFA,"Septin-7 CBA, CSF","Septin-7 CBA, CSF"
92142-9,Influenza virus A RNA,PrThr,Pt,Respiratory System Specimen,Ord,Probe.amp.tar,"Influenza A, PCR","Influenza A, PCR"
92141-1,Influenza virus B RNA,PrThr,Pt,Respiratory System Specimen,Ord,Probe.amp.tar,"Influenza B, PCR","Influenza B, PCR"
92131-2,Respiratory syncytial virus RNA,PrThr,Pt,Respiratory System Specimen,Ord,Probe.amp.tar,"Respiratory Syncytial Virus, PCR","Respiratory Syncytial Virus, PCR"
93233-5,Intercellular substance Ab.IgG,PrThr,Pt,Ser,Ord,IF,Cell Surface Ab IgG,Cell Surface Ab IgG
29994-1,Basement membrane Ab.IgG,PrThr,Pt,Ser,Ord,IF,Basement Membrane IgG,Basement Membrane IgG
107222-2,Torsemide,PrThr,Pt,Urine,Ord,,"Torsemide, Random, U","Torsemide, Random, U"
107228-9,amLODIPine,PrThr,Pt,Urine,Ord,,"Amlodipine, Random, U","Amlodipine, Random, U"
107227-1,Carvedilol,PrThr,Pt,Urine,Ord,,"Carvedilol, Random, U","Carvedilol, Random, U"
107225-5,Lisinopril,PrThr,Pt,Urine,Ord,,"Lisinopril, Random, U","Lisinopril, Random, U"
107224-8,Losartan,PrThr,Pt,Urine,Ord,,"Losartan, Random, U","Losartan, Random, U"
107223-0,Terazosin,PrThr,Pt,Urine,Ord,,"Terazosin, Random, U","Terazosin, Random, U"
104831-3,Intercellular substance Ab.IgG,Titr,Pt,Ser,SemiQn,IF,"Cell Surface Ab Titer, IgG","Cell Surface Ab Titer, IgG"
104836-2,Basement membrane Ab.IgG,Titr,Pt,Ser,SemiQn,IF,"Basement Membrane Titer, IgG","Basement Membrane Titer, IgG"
101281-4,Neurofilament light chain,MCnc,Pt,Ser/Plas,Qn,IA,"Neurofilament Light Chain, P","Neurofilament Light Chain, P"
106533-3,P200 pemphigoid Ab.IgG,PrThr,Pt,Ser/Plas,Ord,IF,p200 Antibodies,p200 Antibodies
106534-1,Collagen type VII Ab.IgG,PrThr,Pt,Ser/Plas,Ord,IF,Collagen VII Antibodies,Collagen VII Antibodies
106532-5,Laminin 332 Ab.IgG,PrThr,Pt,Ser/Plas,Ord,IF,Laminin 332 Antibodies,Laminin 332 Antibodies
13629-1,Interleukin 1 beta,MCnc,Pt,Ser/Plas,Qn,,IL-1 beta,IL-1 beta
105288-5,Neutrophil membrane Ab,Imp,Pt,Ser/Plas,Nar,,GIFT/GAT Interpretation,GIFT/GAT Interpretation
105286-9,Neutrophil membrane Ab,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,GIFT Result,GIFT Result
105287-7,Neutrophil membrane Ab,PrThr,Pt,Ser/Plas,Ord,Aggl,GAT Result,GAT Result
76039-7,Interleukin 2 receptor.soluble,MCnc,Pt,Ser/Plas,Qn,,IL-2 receptor alpha soluble,IL-2 receptor alpha soluble
75056-2,Pyridoxal phosphate,SCnc,Pt,CSF,Qn,,Pyridoxal 5-Phosphate Concentration,Pyridoxal 5-Phosphate Concentration
3360-5,Atenolol,PrThr,Pt,Urine,Ord,,"Atenolol, Random, U","Atenolol, Random, U"
52960-2,cloNIDine,PrThr,Pt,Urine,Ord,,"Clonidine, Random, U","Clonidine, Random, U"
16983-9,hydrALAZINE,PrThr,Pt,Urine,Ord,,"Hydralazine, Random, U","Hydralazine, Random, U"
3705-1,Labetalol,PrThr,Pt,Urine,Ord,,"Labetalol, Random, U","Labetalol, Random, U"
3816-6,Metoprolol,PrThr,Pt,Urine,Ord,,"Metoprolol, Random, U","Metoprolol, Random, U"
12318-2,Spironolactone,PrThr,Pt,Urine,Ord,,"7a-Thiomethylspironolactone, R, U","7a-Thiomethylspironolactone, R, U"
104760-4,Cytomegalovirus DNA,PrThr,Pt,XXX,Ord,Molgen,"CMVLR, PCR","CMVLR, PCR"
3167-4,Specimen volume,Vol,24H,Urine,Qn,,Volume (mL),Volume (mL)
30567-2,Thyroid stimulating immunoglobulins,ACnc,Pt,Ser,Qn,,Thyroid Stim Immunoglobulin,Thyroid Stim Immunoglobulin
104696-0,N-acetylglycine/Creatinine,SRto,Pt,Urine,Qn,,N-acetylglycine,N-acetylglycine
104697-8,N-acetyl-L-alanine/Creatinine,SRto,Pt,Urine,Qn,,N-acetylalanine,N-acetylalanine
104699-4,N-acetyl-L-methionine/Creatinine,SRto,Pt,Urine,Qn,,N-acetylmethionine,N-acetylmethionine
76023-1,N-acetyl-L-aspartate/Creatinine,SRto,Pt,Urine,Qn,,N-acetylaspartic acid,N-acetylaspartic acid
104459-3,Varicella zoster virus Ab.IgG,PrThr,Pt,CSF,Ord,IA,VZV Antibody IgG CSF,VZV Antibody IgG CSF
105193-7,Treponema pallidum Ab.IgG Index,ACnc,Pt,Ser+CSF,Qn,,Neurosyphilis IgG Ab Index Value,Neurosyphilis IgG Ab Index Value
2655-9,Neurotensin,MCnc,Pt,Plas,Qn,,Neurotensin,Neurotensin
93494-3,Buprenorphine,PrThr,Pt,Urine,Ord,Screen,"Buprenorphine Screen, U","Buprenorphine Screen, U"
70073-2,Amyloid beta 40 peptide,MCnc,Pt,Plas,Qn,,Amyloid Beta (1-40),Amyloid Beta (1-40)
31146-4,Reagin Ab,Titr,Pt,CSF,SemiQn,VDRL,"VDRL Titer,CSF","VDRL Titer,CSF"
2736-7,Pepsinogen I,MCnc,Pt,Ser/Plas,Qn,,Pepsinogen I,Pepsinogen I
60570-9,Consultation note,Find,Pt,{Setting},Doc,Pathology,Interpretation,Interpretation
50595-8,Pathologist interpretation,Imp,Pt,XXX,Nom,,Participated in the Interpretation,Participated in the Interpretation
69050-3,Toxicologist review,Imp,Pt,XXX,Nar,,PEth Interpretation,PEth Interpretation
13660-6,Gonadotropin releasing hormone,MCnc,Pt,Ser/Plas,Qn,,Gonadotropin Releasing Hormone,Gonadotropin Releasing Hormone
2081-8,Cholecystokinin,MCnc,Pt,Plas,Qn,,Cholecystokinin (CCK),Cholecystokinin (CCK)
49867-5,Endothelin I,MCnc,Pt,Ser/Plas,Qn,,Endothelin I,Endothelin I
76474-6,Ghrelin,MCnc,Pt,Ser/Plas,Qn,,Ghrelin Total,Ghrelin Total
49013-6,Pancreastatin,MCnc,Pt,Ser/Plas,Qn,,"Pancreastatin, Plasma","Pancreastatin, Plasma"
1858-0,Angiotensin I,MCnc,Pt,Plas,Qn,,"Angiotensin I, P","Angiotensin I, P"
14177-0,Growth hormone-releasing hormone,MCnc,Pt,Ser/Plas,Qn,,Growth Hormone Releasing Hormone,Growth Hormone Releasing Hormone
41760-0,Interleukin 12,MCnc,Pt,Ser/Plas,Qn,,IL-12p70,IL-12p70
3074-2,Tumor necrosis factor.alpha,MCnc,Pt,Ser/Plas,Qn,,TNF,TNF
27415-9,Interferon.gamma,MCnc,Pt,Ser/Plas,Qn,,IFN-gamma,IFN-gamma
33939-0,Interleukin 2,MCnc,Pt,Ser/Plas,Qn,,IL-2,IL-2
33821-0,Interleukin 1 alpha,MCnc,Pt,Ser/Plas,Qn,,Interleukin 1-Alpha,Interleukin 1-Alpha
12838-9,Prostaglandin D2,MCnc,Pt,Urine,Qn,,"Prostaglandin D2 (PG D2), U","Prostaglandin D2 (PG D2), U"
12839-7,Prostaglandin D2,MCnc,Pt,Ser/Plas,Qn,,Prostaglandin D2 (PGD2),Prostaglandin D2 (PGD2)
20878-5,Bacteria,Prid,Pt,Isolate,Nom,Anaerobic culture,"Organism Ref for ID, Anaerobic Bact","Organism Ref for ID, Anaerobic Bact"
14048-3,Elastase.pancreatic,MCnc,Pt,Ser,Qn,,Pancreatic Elastase-1,Pancreatic Elastase-1
49388-2,Herpes virus 6 DNA,NCnc,Pt,CSF,Qn,Probe.amp.tar,"HHV6 A DNA Detect/Quant, CSF","HHV6 A DNA Detect/Quant, CSF"
49392-4,Herpes virus 6 DNA,NCnc,Pt,Ser/Plas,Qn,Probe.amp.tar,"HHV6 A DNA Detect/Quant, P","HHV6 A DNA Detect/Quant, P"
